;teks;label
751;['maaf', 'pak', 'joko', 'kita', 'babak', 'bur', 'hajar', 'covid', 'anda', 'perintah', 'tanggap', 'dr', 'awal', 'tangan', 'virus', 'ini', 'rakyat', 'indonesia', 'g', 'khawatir', 'saat', 'ini', 'coba', 'blusukan', 'pak', 'ke', 'daerah', 'spt', 'biasa', 'bapak', 'yg', 'selalu', 'andal', 'blusukan', 'itung', 'wisata', 'gratis'];0
752;['maaf', 'mas', 'thread', 'ajar', 'sembarang', 'tangan', 'covid', 'bener', 'masalah', 'darurat', 'dalam', 'ada', 'sama', 'indonesia', 'perintah', 'libur', 'untuk', 'diam', 'diri', 'rumah', 'ajar', 'kerja', 'rumah', 'virus', 'tidak', 'sebar', 'lebih', 'jauh', 'c'];1
753;['lupa', 'sama', 'yaa', 'angka', 'mati', 'indonesia', 'tinggi', 'asia', 'tenggara', 'deteksi', 'dini', 'sangat', 'perlu', 'mau', 'ga', 'nyalahin', 'perintah', 'orang', 'perintah', 'memang', 'lalai', 'jumawa', 'terus', 'kece', 'covid', 'lama', 'bayar', 'padahal', 'selamat', 'warga', 'yg', 'utama', 'pic', 'twitter', 'com', 'cqm', 'y', 'ldrr'];0
754;['lucu', 'masak', 'dokter', 'gak', 'tau', 'dampak', 'buah', 'wabah', 'sakit', 'seperti', 'apa', 'karena', 'sentimen', 'politik', 'anies', 'coba', 'kalo', 'yg', 'nyuruh', 'lockdown', 'ahoax', 'ato', 'junjung', 'jkw', 'dia', 'ho', 'oh', 'aja'];0
755;['lucu', 'manusia', 'kemaren', 'isu', 'pd', 'tanda', 'kiamat', 'langsung', 'tobat', 'terus', 'udah', 'gada', 'isu', 'langsung', 'buat', 'maksiat', 'covid', 'masuk', 'indonesia', 'panik', 'tetep', 'ngelanggar', 'arah', 'perintah', 'gilir', 'keluarga', 'saudara', 'kerabat', 'kena', 'baru', 'matuhin', 'arah'];1
756;['lucu', 'pada', 'minta', 'lockdown', 'padahal', 'cegah', 'gak', 'lockdown', 'kota', 'juga', 'lihat', 'gambar', 'besar', 'please', 'apa', 'aja', 'dampak', 'lockdown', 'buah', 'kota', 'ibukota', 'lu', 'mau', 'negara', 'tambah', 'amburadul', 'ntar', 'udah', 'amburadul', 'disalahin', 'j', 'k', 'w', 'lagi', 'hadehhh'];1
757;['lucu', 'aja', 'kalo', 'bentur', 'lockdown', 'sama', 'dampak', 'ekonomi', 'terus', 'kalo', 'tanya', 'ubah', 'lu', 'mending', 'tular', 'virus', 'apa', 'gak', 'hasil', 'beberapa', 'waktu', 'pilih', 'mana', 'lu', 'lockdownnow'];0
758;['luar', 'biasa', 'program', 'perintah', 'republik', 'indonesia', 'langgan', 'subsidi', 'daya', 'va', 'banyak', 'juta', 'langgan', 'daya', 'va', 'subsidi', 'banyak', 'juta', 'langgan', 'disc', 'moga', 'bantu', 'langgan', 'tsb', 'hadap', 'virus', 'covid', 'buat', 'pln', 'id', 'luar', 'biasa', 'layan', 'jam'];1
759;['luar', 'biasa', 'pak', 'daerah', 'blm', 'sentuh', 'covid', 'ttp', 'dampak', 'buruk', 'bt', 'adalah', 'kami', 'tdk', 'oleh', 'hasil', 'utk', 'hidup', 'krn', 'lock', 'down'];0
760;['lu', 'tau', 'bisnis', 'situasi', 'ekonomi', 'skrg', 'gimana', 'lu', 'tau', 'ga', 'dampak', 'lu', 'nuntut', 'perintah', 'utk', 'lockdown', 'kaya', 'apa', 'lu', 'tau', 'krisis', 'ekonomi', 'dampak', 'gimana', 'kalau', 'paham', 'jgn', 'bacot', 'tenang', 'jgn', 'overreact', 'presiden', 'lu', 'gubernur', 'lu', 'semua', 'mikirin', 'nasib', 'lu', 'semua'];1
761;['lu', 'masalah', 'apa', 'sama', 'perintah', 'republik', 'indonesia', 'saaaattt', 'begitu', 'sakit', 'hati', 'kalah', 'itu', 'kalo', 'lu', 'ngerasa', 'lebih', 'hebat', 'satu', 'aja', 'dulu', 'yg', 'simple', 'jadi', 'garda', 'depan', 'masalah', 'covid', 'ini', 'urus', 'rumah', 'tangga', 'aja', 'dulu', 'yg', 'bener', 'jgn', 'jauh', 'negara'];1
762;['lokasi', 'jadi', 'kabupaten', 'malang', 'bululawang', 'krebet', 'bijak', 'perintah', 'terap', 'lockdown', 'beri', 'dampak', 'negatif', 'beberapa', 'aspek', 'utama', 'unyuk', 'masyarakat', 'tidak', 'tahu', 'harus', 'cari', 'dapat', 'darimana', 'akhir', 'pilih', 'tindak', 'kriminal', 'pic', 'twitter', 'com', 'pjws', 'tdn', 'b'];0
763;['loh', 'angka', 'kan', 'menteri', 'sehat', 'perintah', 'tangkas', 'tangan', 'covid', 'wajar', 'bila', 'angka', 'kasus', 'covid', 'indonesia', 'tinggi', 'twitter', 'com', 'ainunnajib', 'status'];1
764;['loh', 'udah', 'tanggung', 'jawab', 'perintah', 'saat', 'lockdown', 'tuju', 'kurang', 'dampak', 'sebar', 'udah', 'laku', 'bagai', 'negara'];0
765;['loh', 'hahaha', 'wuhan', 'lockdownnya', 'hampir', 'satu', 'bulan', 'virus', 'pertama', 'kali', 'nyebar', 'lho', 'wajar', 'aja', 'angka', 'positif', 'naik', 'psbb', 'beda', 'sama', 'lockdown', 'psbb', 'aktifitas', 'sedikit', 'dampak', 'ekonomi', 'gaakan', 'terlalu', 'besar', 'masih', 'ada', 'transaksi'];1
766;['logika', 'arti', 'mampu', 'sembuh', 'pasien', 'yg', 'positif', 'covid', 'indonesia', 'yg', 'rendah', 'karna', 'kurang', 'siap', 'rs', 'alat', 'sehat', 'prosedur', 'tangan', 'tenaga', 'medis', 'malah', 'daya', 'tubuh', 'pasien', 'yg', 'lemah', 'soal', 'perintah', 'gak', 'mungkin', 'salah', 'kan', 'ya', 'twitter', 'com', 'jjrizal', 'status'];0
767;['loe', 'mau', 'ngomong', 'apa', 'jg', 'gw', 'sih', 'tetap', 'percaya', 'perintah', 'perintah', 'siaga', 'tim', 'reaksi', 'cepat', 'pandemi', 'covid', 'jaga', 'pintu', 'gerbang', 'masuk', 'indonesia', 'dukungjokowibasmicoronawww', 'pikiran', 'rakyat', 'com', 'nasional', 'pr', 'pemerintah', 'siagakan', 'tim', 'reaksi', 'cepat', 'pandemi', 'covid', 'yang', 'berjaga', 'di', 'pintu', 'gerbang', 'masuk', 'ke', 'indonesia'];1
768;['loe', 'ga', 'usah', 'jelasin', 'semua', 'orang', 'dah', 'tau', 'denny', 'ja', 'sebut', 'indonesia', 'jadi', 'negara', 'kasus', 'covid', 'banyak', 'perintah', 'tak', 'larang', 'mudik', 'http', 'share', 'babe', 'news', 's', 'jeqnfdmdj'];0
769;['lockdown', 'cari', 'tau', 'dulu', 'arti', 'ngomong', 'cari', 'tau', 'apa', 'dampak', 'nya', 'perintah', 'gak', 'sembarang', 'tetap', 'status', 'tweeps', 'indonesia', 'gak', 'bicara', 'hari', 'sampe', 'minggu', 'depan', 'lama', 'karna', 'hidup', 'gak', 'sebecanda', 'itu'];1
770;['lockdown', 'opsi', 'akhir', 'dukung', 'bantu', 'perintah', 'rang', 'covid', 'moga', 'pandemi', 'cepat', 'lalu', 'indonesia', 'bebas', 'corona'];1
771;['lockdown', 'karantina', 'wilayah', 'apa', 'nama', 'terlalu', 'lama', 'timbang', 'utama', 'dampak', 'ekonomi', 'sekarang', 'ekonomi', 'hancur', 'kerja', 'tugas', 'medis', 'makin', 'berat', 'resiko', 'jangkit', 'makin', 'tinggi', 'lelah', 'wtf', 'kuasa', 'karantinawilayah'];0
772;['lockdown', 'seperti', 'jadi', 'pilih', 'akhir', 'dampak', 'negatif', 'besar', 'negara', 'masyarakat', 'awam', 'mungkin', 'ikut', 'anjur', 'perintah', 'self', 'karantina', 'kalau', 'pribadi', 'sih', 'yakin', 'aja', 'sama', 'perintah', 'lebih', 'paham', 'soal', 'sehat', 'semua'];1
773;['lockdown', 'seluruh', 'indonesia', 'parsial', 'serah', 'bagaimana', 'putus', 'perintah', 'jangan', 'ikut', 'darurat', 'sipil', 'akan', 'makin', 'luas', 'perintah', 'fokus', 'tangan', 'covid', 'kalau', 'sama', 'darurat', 'sipil'];0
774;['lockdown', 'segera', 'dampak', 'lockdown', 'lockdown', 'lebih', 'besar', 'tidak', 'lockdown'];0
775;['lockdown', 'sama', 'dgn', 'kacau', 'bahkan', 'rugi', 'korban', 'jiwa', 'lebih', 'besar', 'dampak', 'covid', 'yg', 'sembuh', 'lebih', 'kalau', 'ada', 'korban', 'jiwa', 'sdh', 'waktu', 'populasi', 'duduk', 'rang', 'alami'];1
776;['lockdown', 'pilih', 'akhir', 'kalo', 'perintah', 'cegah', 'sebar', 'covid', 'benar', 'mungkin', 'lockdown', 'gak', 'jadi', 'moga', 'indonesia', 'gak', 'alamin', 'jadi', 'di', 'italia'];0
777;['lockdown', 'ngga', 'beri', 'dampak', 'positif', 'utk', 'covid', 'tp', 'sgt', 'untung', 'oposisi', 'utk', 'serang', 'perintah', 'jokowi', 'indonesia', 'ngga', 'perlu', 'lockdown'];1
778;['lockdown', 'lah', 'klo', 'bakal', 'nambah', 'terus', 'harus', 'yg', 'pikir', 'jabat', 'tuh', 'gimana', 'masyarakat', 'yg', 'kena', 'dampak', 'lockdown', 'biaya', 'makin', 'sedikit', 'pasien', 'makin', 'tenang', 'dokter', 'awat', 'kerja'];0
779;['lockdown', 'wenang', 'perintah', 'pusat', 'sebelm', 'putus', 'lockdown', 'perintah', 'kaji', 'lbh', 'dlm', 'dampak', 'aspek', 'ekonomi', 'sosial', 'masuk', 'biaya', 'hidup', 'rakyat', 'lama', 'lockdown', 'langsung', 'anggar', 'siap', 'perintah', 'lbh', 'rinci', 'lihat', 'semua', 'sisi', 'hidup', 'rakyat'];1
780;['lockdown', 'kalo', 'mikirin', 'dampak', 'ga', 'tuju', 'tetapiiiiiiiiiii', 'dong', 'pakde', 'tangan', 'corona', 'nya', 'serius', 'kayak', 'biar', 'loh', 'asli', 'deh'];0
781;['lockdown', 'paling', 'week', 'emang', 'mao', 'sampai', 'berapa', 'lama', 'dampak', 'positif', 'nya', 'sangat', 'luar', 'biasa', 'dahsyat', 'angka', 'turun', 'pasien', 'infeksi', 'corona', 'susut', 'hingga', 'yukk', 'lockdown', 'ajahh', 'yaa', 'prabowodukunglockdown', 'prabowodukunglockdown'];0
782;['lockdown', 'is', 'a', 'must', 'bagus', 'kalian', 'besok', 'tenang', 'ada', 'makan', 'kalian', 'sektor', 'terlalu', 'kena', 'dampak', 'saya', 'kami', 'tidak', 'sangat', 'cekik'];1
783;['lockdown', 'gak', 'mau', 'pakai', 'istilah', 'lain', 'darurat', 'sipil', 'psbb', 'applikasinya', 'sama', 'saja', 'beda', 'tanggung', 'jawab', 'wajib', 'perintah', 'atas', 'dampak', 'pembatasan', 'aktivitas', 'masyarakat'];0
784;['lockdown', 'ga', 'gampang', 'itu', 'bilang', 'lockdown', 'lockdown', 'tp', 'gatau', 'dampak', 'negatif', 'apa', 'jangan', 'ngegampangin', 'lah', 'karna', 'semua', 'hubung', 'kalo', 'salah', 'dikit', 'akibat', 'fatal', 'semua', 'aspek'];1
785;['lockdown', 'engga', 'mudah', 'itu', 'perintah', 'pusing', 'banget', 'mikirin', 'lockdown', 'dampak', 'nya', 'gede', 'banget', 'kalo', 'buat', 'org', 'kaya', 'mah', 'enak', 'simpenan', 'lah', 'org', 'ga', 'punya', 'kalo', 'lockdown', 'makan', 'apa', 'mending', 'sbg', 'warga', 'negara', 'yg', 'baik', 'sadar', 'diri', 'lah', 'physical', 'distancing'];1
786;['lockdown', 'butuh', 'duit', 'juga', 'indo', 'sm', 'sgp', 'beda', 'mrka', 'negara', 'kaya', 'dg', 'jumlah', 'duduk', 'area', 'yg', 'kecil', 'lah', 'indonesia', 'masyarakat', 'bejibun', 'daerah', 'luas', 'perintah', 'jg', 'berat', 'meng', 'cover', 'dampak', 'lockdown', 'seluruh', 'nanti', 'lockdown', 'ga', 'cuma', 'semua', 'giat', 'tiada'];1
787;['lockdown', 'bukan', 'satu', 'solusi', 'masalah', 'baris', 'sakit', 'hati', 'kalah', 'pilpres', 'selalu', 'cari', 'salah', 'diframing', 'media', 'padahal', 'juga', 'negara', 'tidak', 'terap', 'lockdown', 'hasil', 'kurang', 'dampak', 'corona', 'www', 'kompas', 'com', 'tren', 'read', 'melihat', 'cara', 'hong', 'kong', 'kendalikan', 'virus', 'corona', 'tanpa', 'lockdown', 'utm', 'source', 'dlvr', 'it', 'utm', 'medium', 'facebook'];1
788;['lockdown', 'ajar', 'china', 'sendiri', 'hubei', 'wuhan', 'bulan', 'maka', 'selesai', 'covid', 'drastis', 'kalau', 'perintah', 'pusat', 'gak', 'maka', 'perintah', 'daerah', 'laku', 'lockdown', 'segera', 'tegal', 'papua', 'sudah', 'gila', 'kalau', 'bijak', 'tegas', 'hancur', 'indonesia'];0
789;['lockdown', 'ala', 'wuhan', 'opsi', 'trakhir', 'klo', 'ga', 'bs', 'redam', 'sebar', 'virus', 'mbak', 'sy', 'sih', 'kurang', 'tuju', 'cara', 'pikir', 'kalo', 'lockdown', 'selalu', 'sanding', 'dgn', 'dampak', 'ekonomi', 'kcuali', 'nyawa', 'memang', 'nilai', 'atas', 'nilai', 'uang', 'stay', 'strong'];0
790;['lock', 'down', 'sdh', 'lambat', 'satu', 'jln', 'utk', 'kurang', 'dampak', 'covid', 'karantina', 'wilayah', 'utk', 'seluruh', 'kota', 'indonesia', 'karantinawilayah', 'karantinawilayah'];0
791;['lock', 'down', 'adlh', 'solusi', 'akhir', 'ktk', 'semua', 'solusi', 'dlm', 'cegah', 'tanggulang', 'tdk', 'bawa', 'dampak', 'positif', 'knp', 'perlu', 'kerjasama', 'semua', 'element', 'negara', 'atas', 'soal', 'covid', 'yg', 'gk', 'bantu', 'diam', 'bukan', 'bikin', 'kisruh', 'at', 'bikin', 'narasi', 'sesat'];1
792;['lock', 'down', 'bkn', 'jd', 'pilih', 'skala', 'prioritas', 'sikap', 'demi', 'covid', 'analisa', 'dampak', 'ekonomi', 'sosial', 'politik', 'sgt', 'besar', 'dampak', 'yg', 'sgt', 'nyata', 'bg', 'masyarakat', 'kecil', 'yg', 'gantung', 'hidup', 'giat', 'ekonomi', 'non', 'formal', 'moga', 'perintah', 'mampu', 'atas', 'publik', 'ikut', 'dukung'];1
793;['lm', 'perintah', 'bingung', 'kerja', 'klo', 'campur', 'trs', 'urus', 'mrk', 'yg', 'paham', 'skr', 'kondisi', 'kait', 'kerja', 'mrk', 'fokus', 'nang', 'covid', 'sj', 'biar', 'virus', 'segera', 'pergi', 'dr', 'bumi', 'indonesia'];1
794;['lihat', 'nyata', 'ekonomi', 'kan', 'kalau', 'lockdown', 'wilayah', 'terus', 'nyebar', 'kemana', 'malah', 'tambah', 'susah', 'dampak', 'ekonomi', 'lebih', 'luas', 'lagi', 'emang', 'rs', 'cukup', 'bangun', 'rs', 'spt', 'cina', 'dlam', 'wktu', 'singkat', 'jadi', 'kalau', 'sakit', 'mati', 'bicara', 'ekonomi', 'bullshit', 'lah'];0
795;['lihat', 'kan', 'lockdown', 'bukan', 'arti', 'kiamat', 'that', 'is', 'the', 'part', 'of', 'prevention', 'opsi', 'tidak', 'samping', 'tidak', 'buat', 'orang', 'takut', 'dampak', 'ekonomi', 'cmon', 'manila', 'and', 'malaysia', 'ekonomi', 'ga', 'beda', 'jauh', 'ama', 'kita', 'berani', 'maslahat', 'umat', 'yg', 'sehat', 'twitter', 'com', 'detikcom', 'status'];0
796;['liat', 'berita', 'tntang', 'covid', 'status', 'indonesia', 'asli', 'sedih', 'parah', 'selalu', 'ngingetin', 'buat', 'stay', 'safe', 'stay', 'at', 'home', 'social', 'distancing', 'jaga', 'bersih', 'dong', 'kata', 'mau', 'pandemi', 'selesai', 'ikut', 'anjur', 'perintah', 'jngan', 'bebal'];1
797;['liat', 'dampak', 'ekonomi', 'terap', 'lockdown', 'nya', 'perintah', 'tindak', 'hati', 'lebih', 'paham', 'bagaimana', 'kalau', 'sampai', 'jadi', 'lockdown', 'lu', 'yg', 'tau', 'apa', 'mana', 'ngerti', 'wkwkw', 'nya', 'cuman', 'bacot', 'doank', 'sosmed'];1
798;['liat', 'berita', 'jumlah', 'tinggal', 'akibat', 'covid', 'per', 'hari', 'di', 'indonesia', 'lalu', 'ingat', 'berita', 'awal', 'waktu', 'perintah', 'sombong', 'bilang', 'ga', 'tular', 'really', 'doomed'];0
799;['lha', 'gabener', 'a', 'b', 'yg', 'keliru', 'data', 'perintah', 'pusat', 'jokowi', 'mohmahfudmd', 'kemenkesri', 'bnpb', 'indonesia', 'yg', 'curiga', 'manipulasi', 'data', 'tdk', 'transparan', 'korban', 'virus', 'covid', 'kurang', 'ajar', 'banget', 'sekal', 'mmg', 'hrsnya', 'sentil', 'via', 'kemendagri', 'ri'];1
800;['lgkah', 'lockdown', 'wajib', 'ambil', 'kl', 'emg', 'negara', 'sanggup', 'ambil', 'semua', 'resiko', 'nya', 'dampak', 'dr', 'lockdown', 'yg', 'ambil', 'kurang', 'mateng', 'justru', 'bikin', 'dampak', 'lebih', 'besar', 'depan', 'nya', 'mba', 'kl', 'emg', 'perintah', 'blm', 'lockdown', 'y', 'brati', 'perintah', 'tau', 'dmn', 'bates', 'mereka'];1
801;['lg', 'ken', 'banget', 'nyimak', 'dampak', 'covid', 'ekonomi', 'indonesia', 'banyak', 'orang', 'yg', 'unpaid', 'leave', 'bisnis', 'banyak', 'yg', 'bangkrut', 'usaha', 'f', 'b', 'ancam', 'tutup', 'outlet', 'tp', 'dr', 'perintah', 'blm', 'jelas'];0
802;['lem', 'me', 'tell', 'you', 'percuma', 'dong', 'kalian', 'desak', 'lock', 'down', 'perintah', 'telah', 'kena', 'dampak', 'lock', 'down', 'kalian', 'nyalahin', 'perintah', 'juga', 'twitter', 'com', 'queensky', 'status'];1
803;['lembaga', 'bantu', 'hukum', 'jakarta', 'lbh', 'jakarta', 'desak', 'dpr', 'ri', 'henti', 'bahas', 'ruu', 'cipta', 'kerja', 'perintah', 'serius', 'cegah', 'penyebarluasan', 'tangan', 'kasus', 'sehat', 'warga', 'negara', 'akibat', 'wabah', 'virus', 'covid', 'indonesia', 'tolakomnibuslaw', 'coronaindonesiapic', 'twitter', 'com', 'zm', 'lj', 'vj', 'i'];0
804;['lebih', 'baik', 'lockdown', 'cuma', 'beberapa', 'minggu', 'kalau', 'berlarut', 'berbulan', 'dampak', 'ekonomi', 'lebih', 'besar', 'corona', 'makin', 'sebar', 'perintah', 'angkat', 'tangga', 'ngak', 'bayang', 'kalau', 'jadi', 'perang', 'lockdown', 'beberapa', 'minggu', 'aja', 'ngak', 'kuat'];0
805;['lebih', 'baik', 'hilang', 'orang', 'fadlizon', 'negeri', 'dari', 'teriak', 'lockdown', 'solusi', 'baik', 'negeri', 'sesuai', 'timbang', 'presiden', 'kita', 'pikir', 'solusi', 'dampak', 'nya', 'bung'];1
806;['lebih', 'baik', 'tutup', 'dgn', 'baik', 'ada', 'covid', 'kendali', 'pada', 'covid', 'jadi', 'lbh', 'parah', 'virus', 'bisa', 'mutan', 'jadi', 'ribu', 'jenis', 'spesies', 'baru', 'who', 'sdh', 'mmperingatkan', 'indonesia', 'kalau', 'ga', 'salah', 'dasar', 'aja', 'perintah', 'jenis', 'makhluk', 'glngan', 'elu', 'terlalu', 'sombong'];0
807;['lebih', 'baik', 'awal', 'lockdown', 'total', 'lama', 'bulan', 'pada', 'bijak', 'ini', 'tidak', 'ada', 'pasti', 'malah', 'lebih', 'besar', 'dampak', 'ekonomi', 'nya', 'jadi', 'bulan', 'bulan'];0
808;['larang', 'keras', 'mudik', 'segera', 'laku', 'kalau', 'tidak', 'perintah', 'bertanggungjawab', 'atas', 'korban', 'covid', 'akan', 'jatuh', 'daerah', 'bnpb', 'indonesia', 'kemenkomarves', 'kemenhub', 'jokowi', 'aniesbaswedan', 'dirumahsaja'];0
809;['langkah', 'pro', 'aktif', 'perintah', 'indonesia', 'sjk', 'muncul', 'virus', 'covid', 'sama', 'sekali', 'ada', 'laku', 'psbb', 'baru', 'minggu', 'dan', 'pun', 'sifat', 'himbauan', 'jd', 'kalo', 'mau', 'bicara', 'langkah', 'agresif', 'spt', 'apa', 'yg', 'cocok', 'indonesia', 'sdgkn', 'tka', 'china', 'msh', 'datang', 'terus'];0
810;['langkah', 'perintah', 'antisipasi', 'sebar', 'virus', 'corona', 'jenis', 'baru', 'kenal', 'covid', 'nilai', 'tepat', 'teliti', 'formappi', 'lucius', 'karus', 'kata', 'putus', 'presiden', 'joko', 'widodo', 'tidak', 'me', 'lock', 'down', 'indonesia', 'benar', 'www', 'google', 'com', 'amp', 's', 'm', 'republika', 'co', 'id', 'amp', 'q', 'aiu'];1
811;['langkah', 'perintah', 'indonesia', 'tambah', 'rumah', 'sakit', 'rujuk', 'pasien', 'covid', 'patut', 'apresiasi', 'bagaimana', 'bila', 'rumah', 'sakit', 'sebut', 'dekat', 'bahkan', 'di', 'area', 'mukim', 'www', 'abc', 'net', 'au', 'indonesian', 'rumah', 'sakit', 'covid', 'di', 'gedung', 'apartemen'];1
812;['langkah', 'perintah', 'indonesia', 'tambah', 'rumah', 'sakit', 'rujuk', 'pasien', 'covid', 'patut', 'apresiasi', 'rumahsakitkhususcoronahttp', 'm', 'jpnn', 'com', 'news', 'penghuni', 'apartemen', 'di', 'jakarta', 'tolak', 'keberadaan', 'rumah', 'sakit', 'covid'];1
813;['lama', 'sepet', 'liat', 'ngikutin', 'berita', 'covid', 'indonesia', 'perintah', 'udah', 'ngelakuin', 'baik', 'turut', 'segala', 'bijak', 'buat', 'masyarakat', 'ngga', 'disiplin'];1
814;['la', 'kalo', 'lockdown', 'malah', 'timbul', 'dampak', 'lebih', 'luas', 'ketidakstabilan', 'bidang', 'ekonomi', 'aman', 'makin', 'banyak', 'korban', 'tanggung', 'jawab', 'perintah', 'apa', 'bapak'];1
815;['rasa', 'indonesia', 'alat', 'blm', 'pada', 'utk', 'covid', 'inti', 'dri', 'kemarin', 'perintah', 'terlalu', 'gegabah', 'pandang', 'remeh', 'kasus', 'ini', 'pdhl', 'seluruh', 'dunia', 'siaga'];0
816;['kurang', 'nikmat', 'apa', 'coba', 'negara', 'ku', 'indonesia', 'perintah', 'nya', 'soal', 'wabah', 'covid', 'bantu', 'yg', 'butuh', 'utama', 'butuh', 'pokok', 'patut', 'apresiasi', 'bahkan', 'presiden', 'langsung', 'jalan', 'sembako', 'banding', 'dgn', 'usa', 'dutatv', 'com', 'ribuan', 'mobil', 'antre', 'makanan', 'di', 'texas'];1
817;['kurang', 'lebih', 'bulan', 'indonesia', 'kena', 'dampak', 'covid', 'sikap', 'perintah', 'awal', 'remeh', 'hingga', 'bijak', 'tak', 'relevan', 'di', 'tetap', 'sudah', 'evaluasi', 'terap', 'bijak', 'tepat', 'lihat', 'untung', 'rugi', 'lockdowneffect'];0
818;['kurang', 'adil', 'banding', 'tangan', 'covid', 'indonesia', 'sama', 'singapura', 'adalah', 'negara', 'kota', 'pasti', 'lebih', 'mudah', 'atur', 'perintah', 'pusat', 'mau', 'tak', 'mau', 'mesti', 'desentralisasi', 'ada', 'komando', 'pusat'];1
819;['krn', 'terlalu', 'santuy', 'dlm', 'ada', 'krisis', 'ini', 'org', 'indonesia', 'malah', 'libur', 'tempat', 'ramai', 'apa', 'ga', 'mikir', 'dgn', 'cara', 'itu', 'upaya', 'perintah', 'kurang', 'sebar', 'covid', 'malah', 'percuma', 'jangan', 'salah', 'pemerinta', 'klo', 'anda', 'wabah', 'makin', 'parah'];1
820;['krisis', 'moneter', 'dampak', 'corona', 'kuliah', 'jurus', 'apaa', 'ekonomi', 'ada', 'corona', 'ekonomi', 'indonesia', 'udah', 'ancuur', 'ada', 'corona', 'yaa', 'makin', 'ancur', 'italia', 'prancis', 'dll', 'lockdown', 'semua', 'rakyat', 'jamin', 'indonesia'];0
821;['kompak', 'dukung', 'perintah', 'putus', 'mata', 'rantai', 'sebar', 'virus', 'covid', 'indonesia', 'bisa', 'tundamudikcekalcoronatwitter', 'com', 'bangzul', 'status'];1
822;['komentar', 'asbun', 'dsrnya', 'apa', 'blg', 'gak', 'manusiawi', 'bukti', 'wuhan', 'bs', 'stop', 'spreading', 'covid', 'banyak', 'negara', 'pilih', 'cara', 'ini', 'apa', 'semua', 'negara', 'gak', 'manusiawi', 'jk', 'perintah', 'gak', 'punya', 'dana', 'subsidi', 'rakyat', 'lapis', 'bwh', 'yg', 'kena', 'dampak', 'lockdown', 'urus', 'lain', 'ngaku', 'aja', 'twitter', 'com', 'republikaonline', 'status'];0
823;['kok', 'the', 'best', 'sekali', 'indonesia', 'astaga', 'padahal', 'sop', 'perintah', 'udh', 'jelas', 'donk', 'buat', 'tahan', 'sebar', 'covid', 'eh', 'suruh', 'libur', 'work', 'from', 'home', 'malah', 'libur', 'gilak', 'sih'];1
824;['kok', 'tanya', 'sih', 'jokowi', 'nyuruh', 'tolol', 'malah', 'makin', 'bikin', 'sakit', 'nyebar', 'gara', 'perintah', 'si', 'jokowi', 'buat', 'wisata', 'rapat', 'daerah', 'padahal', 'lapor', 'belanda', 'kalau', 'pasien', 'covid', 'indonesia', 'bulan', 'januari', 'asli', 'perintah', 'paling', 'parah', 'pmbunuhan', 'masal', 'rakyat', 'sndiri'];0
825;['knp', 'sih', 'masyarakat', 'indonesia', 'ngeyel', 'bgt', 'kalo', 'kasih', 'tau', 'ngerti', 'ga', 'sih', 'yg', 'nama', 'rumah', 'aj', 'tuh', 'suruh', 'stay', 'rumah', 'ama', 'perintah', 'bukan', 'kasih', 'libur', 'cuti', 'knp', 'rumah', 'knp', 'ga', 'keluar', 'covid', 'sedang', 'serang', 'indonesia'];1
826;['knek', 'opo', 'wong', 'indonesia', 'gak', 'iso', 'manut', 'kro', 'perintah', 'dikon', 'ng', 'omah', 'yo', 'jek', 'nglayap', 'ae', 'lah', 'tinggalen', 'sek', 'egois', 'musuh', 'perintah', 'adewe', 'cek', 'gk', 'knek', 'virus', 'gblk', 'coronavirusupdates', 'covid', 'coronaindonesia'];1
827;['knapa', 'bandara', 'perintah', 'berani', 'tegas', 'umum', 'sementara', 'waktu', 'indonesia', 'terima', 'turis', 'asing', 'aman', 'covid', 'kalau', 'dr', 'dlu', 'cegah', 'kondisi', 'kaga', 'bakal', 'saat', 'knpa', 'keluar', 'nyata', 'sperti', 'tempat', 'ibadah', 'kami', 'cc', 'uyokbackpic', 'twitter', 'com', 'embty', 'sc', 'i'];0
828;['knapa', 'dkijakarta', 'tinggi', 'dampak', 'dr', 'covid', 'bhkn', 'jumlah', 'mati', 'tinggi', 'banding', 'daerah', 'lain', 'daerah', 'tdk', 'se', 'lockdown', 'dki', 'semua', 'libur', 'tp', 'tetap', 'tinggi', 'bnpb', 'indonesia', 'jokowi', 'warga', 'msh', 'kalah', 'maju', 'dgn', 'daerah'];0
829;['klu', 'lockdown', 'tkutnya', 'dampak', 'ekonomi', 'terlalu', 'gde', 'kek', 'perintah', 'kek', 'ga', 'bsa', 'ngasi', 'makan', 'semua', 'org', 'yg', 'lockdown', 'nti', 'jdi', 'rusuh', 'd'];0
830;['klo', 'minyak', 'dunia', 'udah', 'turun', 'belum', 'laku', 'turun', 'harga', 'minyak', 'yaa', 'mungkin', 'butuh', 'dana', 'oke', 'maklum', 'nyata', 'dana', 'gak', 'rasa', 'rakyat', 'gak', 'maklum', 'monmaap', 'harus', 'dana', 'buat', 'lockdownindonesia', 'kan'];0
831;['klo', 'lockdown', 'kemaren', 'mungkin', 'ga', 'panjang', 'pengaruh', 'ekonomi', 'nya', 'klo', 'ujung', 'nya', 'lockdown', 'jg', 'apa', 'engga', 'makin', 'parah', 'dampak', 'nya', 'ngeliat', 'dollar', 'udah', 'keri'];0
