text,label
"sedikit info ttg vaksin corona... 
 
 #VaksinCovid19 
 #VaksinCovid19 https://t.co/otIM5xyzps",1
"Jangan hentikan imunisasi kerana penyakit boleh meningkat kembali. 
 
 Sayangi kesihatan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/VbLmW1fgOc",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
Benarkah kita bisa dipidana jika menolak divaksinasi COVID-19? 😰😰😱 #Pidana #Vaksin #KlinikHukumonline #Hukumonline https://t.co/ifjPoqTtyN,-1
"Sambil kita menunggu dan percayakan vaksin Sinovac di Indonesia kepada BPOM, disiplin 3Mnya harus tetep jalan ya! 
 
 Sumber: https://t.co/82APsyPVwW
 https://t.co/HQCCGoOGlj
 
 #VaksinUntukKita",1
"Ternyata negara-negara ini juga berencana membeli dan bahkan mulai menetapkan tanggal pemberian vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/5zoyAkkoQh",1
"Kabar gembira nih, gaes! Vaksin Covid-19 bakal diberikan gratis, gak pake syarat apa punt. Jadi buat masyarakat yang terdaftar maupun yang tidak terdaftar di BPJS Kesehatan bakal dikasih vaksinnya nih. 
 
 #VaksinUntukKita https://t.co/69ug5JNBi6",1
"Tidak ada kata lelah bagi mereka untuk melawan Covid-19 di Wisma Atlet. Sekarang, sudah saatnya kita semua #KembaliBersatu melawan pandemi ini dengan sama-sama disiplin menerapkan protokol 3M. 
 #VaksinUntukKita https://t.co/DwTKPuVdeF",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Jangan hentikan imunisasi kerana penyakit boleh meningkat kembali. 
 
 Sayangi kesihatan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/VbLmW1fgOc",1
Benarkah kita bisa dipidana jika menolak divaksinasi COVID-19? 😰😰😱 #Pidana #Vaksin #KlinikHukumonline #Hukumonline https://t.co/ifjPoqTtyN,-1
Benarkah kita bisa dipidana jika menolak divaksinasi COVID-19? 😰😰😱 #Pidana #Vaksin #KlinikHukumonline #Hukumonline https://t.co/ifjPoqTtyN,-1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Bila dalam vaksin ada mikrocip, mesin buat bikinnya sebesar apa, ya? 
 #VaksinUntukKita",-1
"Selandia Baru akan berikan vaksin gratis bagi bagi 5 juta warganya dan juga penduduk negara tetangga. 
 
 Selandia Baru membeli vaksin dari 4 perusahaaan farmasi berbeda agar setiap kelompok populasi bisa mendapatkan vaksin yang cocok untuk mereka. 
 
 #vaksin #jacindaardern #covid https://t.co/n2WoEK21iv",1
"Coba share lo dapet screenshot yang mana dong gengs~ Eh tapi dapet yang manapun, yuk sama sama tetap mematuhi protokol kesehatan 3M kapanpun lo harus berada di luar rumah.
 
 #VaksinUntukKita https://t.co/Mx3h1l4BCa",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"DAVID ROCKERFELLER secara gamblang &amp; terbuka mengakui kalo ia menginginkan DEPOPULASI
 
 Yayasannya sendiri yg membidani WHO &amp; ada dibalik kebijakan sertifikasi vaksin
 
 Pertanyaannya, mengapa orang yg menginginkan kematian manusia tp kemudian menolong dgn vaksinasinya?
 
 #Vaksin https://t.co/8Ta51eMgey",-1
"Kami #Projo siap di Vaksin #Covid19
 
 #SetiaDiGarisRakyat 
 #bersamalawancovid19 
 #vaksin #vaksìncovid19 https://t.co/b8JwXcAGzT",1
"Masyarakat perlu menyadari bahwa kesehatan mereka adalah aset terpenting, dan juga menyadari kesehatan adalah investasi jangka panjang. #Vaksin https://t.co/oXXIpBnMAI",1
"Bahan Haram Vaksin Covid 19 : Sampai Bila Nak Guna Alasan Darurat? - Datuk Nadzim Johan.
 #LogoutMalaysia #vaksincovid19 #darurat
 https://t.co/lDQDnC0rlq",-1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Ternyata negara-negara ini juga berencana membeli dan bahkan mulai menetapkan tanggal pemberian vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/5zoyAkkoQh",1
Perawat pingsan setelah menerima vaksin covid di rumah sakit CHI Memorial di Amerika 🙏 #VaksinCovid19 https://t.co/WcP5znrdrY,-1
"Gak cuma Indonesia yang akan menggunakan vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/zqz2vwaKIl",1
"Kegiatan terbatas rasanya udah jadi temen sehari-hari bagi @nazlaalifa, @ninda_felina, @sopyanmf, dan @felixvergie15. Semuanya tertunda karena harus karantina diri. 
 
 #VaksinUntukKita https://t.co/ATB29hubcY",1
Vaksin Covid-19 Gratis Untuk Masyarakat #vaksinGratis https://t.co/BkTvbGtNiU,1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Catatan: Seluruh tim yang terlibat pada proses perekaman video ini telah mematuhi protokol kesehatan dan telah melakukan tes swab antigen. Jangan lupa untuk senantiasa menggunakan masker, mencuci tangan, dan menjaga jarak. Mari bertahan sebentar lagi!
 
 #VaksinUntukKita",1
"Tujuan kita sama, mau bebas ke sana kemari seperti sedia kala. Setelah ada vaksin nanti, semoga kita bisa saling berjabat tangan lagi.
 
 #VaksinUntukKita",1
"Kegiatan terbatas rasanya udah jadi temen sehari-hari bagi @nazlaalifa, @ninda_felina, @sopyanmf, dan @felixvergie15. Semuanya tertunda karena harus karantina diri. 
 
 #VaksinUntukKita https://t.co/ATB29hubcY",1
Opsi investasi terkini #vaksincovid19 #BigPharma #Investment #saham https://t.co/0Gi5KAcLSD,1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Beberapa negara membeli lebih banyak #vaksin #Covid19 daripada yang mereka perlukan untuk rakyatnya...#trtmelayu https://t.co/61G2raN4aq 
 https://t.co/hQuMkHxeYd",1
"Ternyata negara-negara ini juga berencana membeli dan bahkan mulai menetapkan tanggal pemberian vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/5zoyAkkoQh",1
"Gak cuma Indonesia yang akan menggunakan vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/zqz2vwaKIl",1
"Maka sudah saatnya pemerintah #Indonesia tegas. Tidak ada lagi toleransi atas peraturan #vaksin. Mereka yang melanggar, harus dipenjarakan dengan dalih keselamatan nasional. Apalagi itu sah mengacu pada sila ke-5 #Pancasila.
 
 #vaksinasi #COVID19 #vaksingratisutkrakyat #antivax",1
"Marwan pun meminta masyarakat tetap menerapkan adaptasi kebiasaan baru protokol kesehatan 3M. Yaitu memakai masker, mencuci tangan, dan menjaga jarak. #vaksincovid-19 https://t.co/tWwyQcAJxx",1
"Perjuangan mereka sendiri telah memakan korban. Di #Eropa, mereka telah menyebabkan gelombang wabah cacar air menjadi susah dikendalikan. Virus yang sudah dilemahkan tak bisa kebal dengan virus yang bermutasi di para #antivax.
 #COVID19 #vaksin #antivaxxers #antivaxx #vaksincorona",1
"Aksi Konyol Pria Lempar Bom Molotov ke Rumah Pacar, Sakit Hati krn Cintanya Diputus https://t.co/7FrPhVjMuq #pakaimasker #JagaJarak #cucitangan #jagakesehatan #ingatpesanibu #CuciTanganPakaiSabun #BersamaLawanCorona #fdnbanggalokal #FilmMelankolia #malamminggu #VaksinUntukKita",1
"Bahkan makin ke sini, insinuasi dan halusinasinya semakin runcing. #Antivax tak hanya menyeret Tuhan, mereka membawa roh halus seperti kesurupan siluman buaya atau konspirasi new world order.
 
 #Vaksin #vaksincorona #antivaxxers #antivax #antivaxx #COVID19",1
"Inilah kemudian yang hingga kini, banyak sekali para #antivax menggunakan dalih kebebasan kesehatan sebagai ujung tombak argumen mereka.
 #Vaksin #vaksinasi #antivaxx #vaksingratisutkrakyat #cobid",1
"Liga tersebut berdiri dengan tujuan melindungi kebebasan dari para manusia, yang ""dikekang"" oleh peraturan wajib #vaksinasi itu sendiri. Perlawanan mereka sendiri, salah satunya dilakukan dengan memalsukan dokumen sudah vaksinasi.
 #vaksin #antivaxxers #antivax #COVID19 #antivaxx",-1
"#Vaksin, dia lawan menggunakan dalih teologis yang amat sempit. Setelah itu gerakan ini makin menjamur dan pada abad ke-19, saat #Inggris mewajibkan #vaksin mereka membuat organisasi Liga Anti-Vaksinasi.
 #vaksinasi #antivaxxers #antivax #antivaxx #vaksinasi #covid19",-1
"Jadi, gerakan #antivax ini sudah ada sejak abad ke-18. Ketika itu, Pendeta Edmund Massey di #Inggris menyebut #vaksin sebagai ""operasi jahat"" dalam tiap khotbahnya. Dia mencela #vaksinasi, sebagai upaya menantang hukuman Tuhan atas dosa umatnya.
 #antivaxx #antivaxxers #COVID19",-1
"GILE BENER! Sudah wabah #COVID19 begini, masih ada aja orang yang menolak #vaksinasi. Sebenarnya, seperti apa sih sejarah awalnya? Ternyata #antivax ini sudah berlangsung lama, selama kemunculan #vaksin itu sendiri! Mari kita simak. 
 #corona #antivaxxers #Pfizer 
 📽 @SamPancher https://t.co/LNG2v97BDi",-1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Ternyata negara-negara ini juga berencana membeli dan bahkan mulai menetapkan tanggal pemberian vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/5zoyAkkoQh",1
"""Pemerintah &amp; Kemenkes RI juga tolong jelaskan 'kemanjuran' vaksin Sinovac ini. Hak publik mengetahuinya karena belinya pakai uang rakyat. Jangan sampai sia-sia, disuntikkan ke tubuh rakyat ternyata tak ampuh tangkal corona...""
 (Jansen Sitindaon; Wasekjen PD)
 
 #VaksinCovid19 https://t.co/ppfjQGcrum",1
"Ha, vaksin lah kalua. Nan ka sato disuntik buliah malapor, perai kaba nyo tapi.....
 
 #covid19indonesia 
 #vaksìncovid19 https://t.co/lWpNAHSx7N",1
"Sahabat Imunicare, IDAI telah mengeluarkan jadwal imunisasi anak 0-18 tahun terbaru nih! Kira-kira apa saja ya perbedaan nya? Yuk kita simak info dari Imunicare ini!
 
 Mari Wujudkan Indonesia Sehat dengan Vaksinasi!
 
 #vaksinbandung #vaksin #imunisasi #vaksinjakarta #imunicare https://t.co/7obStGjqwq",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Uji Coba 95 Persen Efektif, Vaksin Moderna Sah dan Siap Digunakan di AS
 
 #Peristiwa #AmerikaSerikat #vaksinCOVID19
 #Moderna
 
 https://t.co/gaON8rvBaq",1
"Sambil kita menunggu dan percayakan vaksin Sinovac di Indonesia kepada BPOM, disiplin 3Mnya harus tetep jalan ya! 
 
 Sumber: https://t.co/82APsyPVwW
 https://t.co/HQCCGoOGlj
 
 #VaksinUntukKita",1
"Ternyata negara-negara ini juga berencana membeli dan bahkan mulai menetapkan tanggal pemberian vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/5zoyAkkoQh",1
"Gak cuma Indonesia yang akan menggunakan vaksin Sinovac. 
 
 #VaksinUntukKita https://t.co/zqz2vwaKIl",1
"Orang Pertama Penerima #VaksinCorona , LaNyalla Apresiasi Jokowi via @spiritsumbar https://t.co/GGmtDwVLkL #VaksinUntukKita",1
Risma hingga Djarot Potensial Jadi Mensos Menurut Ketua DPP PDI-P https://t.co/clAMv6yZId #pakaimasker #JagaJarak #cucitangan #IndonesiaSehat #jagakesehatan #BersamaLawanCorona #VaksinUntukKita #ingatpesanibujagajarak #dirumahaja #cucitanganpakaisabun #malamminggu #SabtuRebahan,1
"Ha, vaksin lah kalua. Nan ka sato disuntik buliah malapor, perai kaba nyo tapi.....
 
 #covid19indonesia 
 #vaksìncovid19 https://t.co/lWpNAHSx7N",1
"Yuk dibaca catatan si vaksin biar kita makin paham tentang perencanaan awal distribusi vaksin Covid-19! 
 
 Selagi nunggu vaksinnya bisa digunakan, yuk kita berdoa agar vaksinnya bisa cepat digunakan, tetap jaga kesehatan, dan selalu ikuti protokol kesehatan 3M :)
 
 #VaksinUntukKita",1
"Dengan kehadiran vaksin, Organisasi Kesehatan Dunia (WHO) menghimbau negara-negara buat melakukan perencanaan awal distribusi vaksin Covid-19 agar proses vaksinasi nantinya bisa dilakukan dengan cepat dan efisien! 
 
 #VaksinUntukKita https://t.co/EgWFlF4I5I",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Presiden Brasil, Jair Bolsonaro, menebar keraguan soal efek samping vaksin Corona yang disebutnya bisa mengubah manusia menjadi buaya atau membuat wanita berjanggut. 
 
 #brasil #vaksin https://t.co/u726TVXEYU",-1
"Lalu, bagaimana respon warga Twitter? Simak selengkapnya di https://t.co/Pj6AV7JX0x
 
 #IndonesiaIndicator #Vaksin",1
"Adapun hasil pantauan di media sosial, terutama Twitter, terdapat 57.250 twit warganet tentang vaksin Covid-19 dalam rentang waktu sama.
 
 #IndonesiaIndicator #Vaksin",1
"Sebaran pemberitaan tentang vaksin dominan di Pulau Jawa, tertinggi di DKI Jakarta dengan 2.955. Artinya, isu ini cenderung diwacanakan masyarakat atau media di Jabodetabek daripada daerah lainnya.
 
 #IndonesiaIndicator #Vaksin",1
"Sementara itu, Bisnis Indonesia menjadi media yang terbanyak memberitakan vaksin dengan 556 artikel. Posisi dua hingga 10 diisi media nasional lainnya.
 
 #IndonesiaIndicator #Vaksin",1
"Pernyataan kedua terbanyak yang dikutip adalah Ketua Komite Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (KPC-PEN) sekaligus Menteri Koordinator Bidang Perekonomian, Airlangga Hartarto, dengan 2.733 pernyataan.
 
 #IndonesiaIndicator #Vaksin",1
"Pemantauan Datamin dalam portal daring juga mendapati Presiden Jokowi sebagai tokoh yang pernyataannya paling banyak dikutip media tentang vaksin dengan 6.743 pernyataan, terutama kehadiran 1,2 juta dosis CoronaVac. 
 
 #IndonesiaIndicator #Vaksin",1
"Beberapa hal terkait diulas, tertinggi tentang kedatangan 1,2 juta CoronaVac dengan 6.179 berita. Selanjutnya uji klinis 4.517 berita, wacana harga 3.590 berita, penerima prioritas 3.380 berita, dan berita lainnya.
 
 #IndonesiaIndicator #Vaksin",1
"Vaksin Covid-19 sudah hadir di Indonesia pada Minggu (6/12). Datamin memantau, pada periode 1-14 Desember 2020, terdapat 1.300 media daring menyoroti isu vaksin melalui 22.700 artikel yang diterbitkan.
 
 #IndonesiaIndicator #Vaksin",1
"Kenali istilah Vaksin, Vaksinasi, Imunisasi dan Imunitas.
 
 #vaksin #vaksinasi #imunisasi #imunitas #rspuricinere #rspc #cinere #depok @ Rumah Sakit Puri Cinere https://t.co/xOaY7CpK56",1
"Bekerja secara profesional dalam memproses uji klinis vaksin Covid-19.
 #VaksinUntukKita #Vaksin #vaksingratisutkrakyat #vaksincovid19 #vaksindatangtetapjaga3m #Covid_19 #COVIDIOT #covid #ketahananinformasi #timesindonesia 
 https://t.co/IQOxY2Yks3 https://t.co/AxpKCHIw7S",1
"Kemenpora Usulkan Atlet Jadi Prioritas Penerima Vaksin Covid-19, ini Alasannya
 #Kemenpora #Atlet #Vaksin
 
 Selengkapnya: https://t.co/5Ht23QC8ri via @YouTube",1
"Vaksin Covid-19 digratiskan, ini cara mendapatkannya – keepingtimes https://t.co/5Uq1IpbNmp #vaksin #VaksinUntukKita #vaksincorona #vaksincovid19 #vaksingratisutkrakyat #vaksin3mlawancorona https://t.co/i2XEalVmIp",1
"Vaksin Covid-19 digratiskan, ini cara mendapatkannya – keepingtimes https://t.co/5Uq1IpbNmp #vaksin #VaksinUntukKita #vaksincorona #vaksincovid19 #vaksingratisutkrakyat #vaksin3mlawancorona https://t.co/i2XEalVmIp",1
"Vaksin Covid-19 digratiskan, ini cara mendapatkannya – keepingtimes https://t.co/BV1xa22t9l #VaksinUntukKita #vaksingratisutkrakyat #vaksingratis https://t.co/6B1MHhAuwO",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Kerajaan meterai perjanjian pembelian vaksin COVID-19 dengan Astrazeneca Isnin ini. 
 https://t.co/rRpwed5sfa
 #onenews #vaksin #Astrazeneca https://t.co/JT4WbPtLfk",1
#VaksinUntukKita termasuk Jerinx https://t.co/vlsR0pAUwy,1
"Daftar 10 Ilmuwan Berpengaruh Dunia 2020, Ada Satu dari Indonesia https://t.co/xLQwrksBsp #pakaimasker #JagaJarak #cucitangan #ingatpesanibujagajarak #CuciTanganPakaiSabun #BersamaLawanCorona #VaksinUntukKita #fdnbanggalokal #polricegahcorona #IndonesiaMaju #malamminggu",1
"Kerajaan meterai perjanjian pembelian vaksin COVID-19 dengan Astrazeneca Isnin ini. 
 https://t.co/rRpwed5sfa
 #onenews #vaksin #Astrazeneca https://t.co/JT4WbPtLfk",1
"Aksi Konyol Pria Lempar Bom Molotov ke Rumah Pacar, Sakit Hati krn Cintanya Diputus https://t.co/VsbN1tC1g7 #pakaimasker #JagaJarak #cucitangan #jagakesehatan #ingatpesanibu #CuciTanganPakaiSabun #BersamaLawanCorona #fdnbanggalokal #FilmMelankolia #kemanusiaan #VaksinUntukKita",1
"Orang Pertama Penerima #VaksinCorona , LaNyalla Apresiasi Jokowi via @spiritsumbar https://t.co/GGmtDwVLkL #VaksinUntukKita",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Orang Pertama Penerima #VaksinCorona , LaNyalla Apresiasi Jokowi via @spiritsumbar https://t.co/Fzux2evCZ7 #VaksinUntukKita",1
"Dilema #Pemerintah dalam Pengadaan #Vaksin #Covid19
 
 https://t.co/U5fEbYT8b8",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Siapa yang mau kembali hidup normal lagi? Yuk, kita ikut berpartisipasi dalam program vaksinasi Covid-19 sambil tetap disiplin 3M supaya pandemi bisa segera selesai. 
 Sumber: https://t.co/9W707AaHLl 
 #VaksinUntukKita https://t.co/HE8Bc8rhPf",1
"Siapa yang mau kembali hidup normal lagi? Yuk, kita ikut berpartisipasi dalam program vaksinasi Covid-19 sambil tetap disiplin 3M supaya pandemi bisa segera selesai. 
 Sumber: https://t.co/9W707AaHLl 
 #VaksinUntukKita https://t.co/HE8Bc8rhPf",1
"X-MOC Bandung Raya, komunitas pecinta Xpander yang tersebar di 30 provinsi yuk simak selengkapnya https://t.co/Hf7WInld5n
 
 #motorcycle #IndonesiaNegaraHukum #Jokowi #VaksinUntukKita",1
"Percepatan penemuan vaksin pada dasarnya tetap memperhatikan asas keamanan dan efektivitas sesuai pengawasan BPOM sesuai standar WHO.
 #VaksinUntukKita https://t.co/SLdg3cmNHi",1
"Belum Ada Vaksin Covid-19 Yang Lulus Uji Klinis Fase 3, Tapi Bisa Digunakan Jika... https://t.co/HNekJ55I0e #VaksinUntukKita",1
"@JPenerangan RT @JPenerangan: COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan
 #sodiakroks https://t.co/Tpd4nF29nq",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Presiden siap menjadi orang pertama yang divaksin, untuk membuktikan vaksin aman .
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/y2qGH64hNu https://t.co/vxRlHd03WM",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Presiden siap menjadi orang pertama yang divaksin, untuk membuktikan vaksin aman .
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/y2qGH64hNu https://t.co/KhzkxTWXOV",1
"Kendati Pemerintah Pusat belum memberikan kepastian berapa jumlah vaksin yang akan diterima, Wagub Kaltim Hadi Mulyadi telah menyatakan kesiapannya menjadi orang pertama yang akan divaksin di Kaltim.
 
 #vaksincovid19 
 #VaksinUntukKita 
 #vaksinkaltim https://t.co/aFmssuNxHf",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Tetap Jaga 3M dan pakai masker .
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3mm https://t.co/vG0mLDPPQm",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Tetap Jaga 3M dan pakai masker .
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3mm https://t.co/9jT0NjdQKI",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Tetap Jaga 3M dan pakai masker .
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3mm https://t.co/9SQCqsYj5O",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Tidak ada alasan menolak vaksin, karena keamananya dijamin .
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/QZqFR3WRIy",1
"Presiden Jokowi telah menetapkan vaksin gratis untuk seluruh rakyat.
 
 Tidak ada alasan menolak vaksin, karena keamananya dijamin .
 
 #vaksinuntukkita #vaksingratisuntukrakyat #jokowi #vaksingratis #vaksinaman #vaksindatangtetapjaga3m https://t.co/7z37q8gJmL",1
"FDA Terbitkan Izin Penggunaan Darurat Untuk Vaksin Moderna, AS Makin Pede
 
 #FDA #terbitkanizin #penggunaandarurat #VaksinModerna #vaksincovid19 #kabargembira #RakyatMerdeka #RMCoid https://t.co/qrbbyo7vCV",1
"Belum Ada Vaksin Covid-19 Yang Lulus Uji Klinis Fase 3, Tapi Bisa Digunakan Jika... https://t.co/HNekJ55I0e #VaksinUntukKita",1
"Jangankan liburan, lebaran aja di skip taun ini 😲😆
 #VaksinUntukKita 
 #jagajarak 
 #protokolkesehatan",1
"Lihat berita hari ini dari CNN Indonesia, Amerika Serikat berencana akan melakukan vaksinasi di minggu ke dua. Kita sama-sama doain semoga lancar ya prosesnya. 
 #VaksinUntukKita https://t.co/EoxKydBKaN",1
"#Vaksin #MadeinChina x berkesan ke? Pasal pekerja mrk di luar negara tested positive #CCPVirus, w/pun dh disuntik. @H2OComms @arifsetia2013d @scarecrow1113 
 
 Jom sebarkan biar semua tau! #KitaJagaKita #COVID19Malaysia
 
 https://t.co/GnOI93e64y",-1
"#Vaksin #MadeinChina x berkesan ke? Pasal pekerja mrk di luar negara tested positive #CCPVirus, w/pun dh disuntik. @H2OComms @arifsetia2013d @scarecrow1113 
 
 Jom sebarkan biar semua tau! #KitaJagaKita #COVID19Malaysia
 
 https://t.co/GnOI93e64y",-1
"Yakinkan Warga Amerika, Wapres AS Mike Pence Beserta Istri Disuntik Vaksin Covid-19 Live Di Televisi https://t.co/lQOrShbbK8 #VaksinUntukKita",1
"Haha..Kenapa ya? Bukan #China dulu ckp besar dia yg first siapkan #vaksin? Tak berkesan kot @FarisJamalFJ @skytulip2 @TruthAbtChina
 
 Jom sebarkan utk semua tau! #KitaJagaKita #COVID19Malaysia
 
 https://t.co/4q2VHtWD06",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",-1
"@JPenerangan RT @JPenerangan: COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan
 #sodiakroks https://t.co/Tpd4nF29nq",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
"Nah buat yg belum tau, Vaksin Covid-19 100% Gratis.. #VaksinGratis #VaksinAman https://t.co/tAEwFX42q5",1
"Masuk akal tak? Klu bayar rasuah utk dipilih jadi pembekal #vaccine #COVID19Malaysia #CCPVirus boleh jamin ke kesahihan #vaksin tu? 
 
 @H2OComms @arifsetia2013d @scarecrow1113 @TheRealChinaBot #KitaJagaKita
 
 https://t.co/VrK86Sp9nG",1
"Wah gimana ini.. Dokter2 kok begini? Kalah dong sama netizen, netizen aja pinter2 masa dokter gini. 
 
 Siap2 ditangkap dok, hati-hati #dirumahaja 🤣
 
 #COVID19 #COVID #vaccine #COVIDIOTS #CovidVaccines #vaksincovid19 #VaksinUntukKita #vaksincorona https://t.co/HBoDOTRk0d",1
"Masuk akal tak? Klu bayar rasuah utk dipilih jadi pembekal #vaccine #COVID19Malaysia #CCPVirus boleh jamin ke kesahihan #vaksin tu? 
 
 @H2OComms @arifsetia2013d @scarecrow1113 @TheRealChinaBot #KitaJagaKita
 
 https://t.co/VrK86Sp9nG",-1
"COVID-19 boleh dicegah menggunakan vaksin. 
 
 Beginilah cara vaksin berfungsi dalam badan kita!
 
 #KomunikasiKita
 #VaksinCOVID19 
 #JabatanPenerangan https://t.co/wlLG5ERx2o",1
